Date;Time;Vlna;Vlnb;Vlnc;Vllavg;;kWa;;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
27;07;2018;14:10:00.000;7877.002930;7904.940918;7973.068848;13713.005859;3823.923584;3644.973877;3625.054932;978.976257;844.435181;843.761475;503.802002;475.692383;469.717621;11093.953125
27;07;2018;14:20:00.000;7883.961426;7915.333008;7983.344238;13728.942383;3844.260742;3663.091553;3616.506592;986.198608;858.669434;828.186829;506.079895;477.716003;467.705048;11123.859375
27;07;2018;14:30:00.000;7886.886230;7915.687500;7984.454590;13731.458008;3791.120850;3643.836426;3580.954102;964.991699;841.974365;808.002747;498.793030;474.894104;462.801514;11015.911133
27;07;2018;14:40:00.000;7897.400879;7926.653809;7998.274902;13751.813477;3808.135010;3626.331055;3602.092041;963.085449;858.069519;804.532959;500.213928;472.604156;464.502014;11036.557617
27;07;2018;14:50:00.000;7896.326172;7919.904785;7990.250000;13742.674805;3741.631592;3638.768066;3621.267578;937.053528;856.890137;816.747864;491.398499;474.529724;467.553162;11001.666992
27;07;2018;15:00:00.000;7898.031250;7926.658203;7993.264160;13749.285156;3710.289307;3602.914795;3526.601318;946.929688;832.150391;809.400146;487.754181;469.078278;455.756592;10839.805664
27;07;2018;15:10:00.000;7896.326660;7922.193848;7991.815918;13744.918945;3666.514648;3569.971680;3524.377686;931.807617;827.639221;787.041321;481.996521;465.160706;454.879669;10760.864258
27;07;2018;15:20:00.000;7902.616211;7932.137695;8002.778809;13760.605469;3714.038086;3589.499268;3516.049072;954.612732;837.943909;788.925049;488.091888;467.316254;453.364594;10819.585938
27;07;2018;15:30:00.000;7893.721680;7927.043457;7992.524414;13746.625000;3674.755859;3531.986328;3517.337402;939.044922;833.538818;778.965332;483.323425;460.441803;453.792633;10724.080078
27;07;2018;15:40:00.000;7907.868652;7939.115723;8006.523438;13769.846680;3645.136963;3514.561035;3492.785645;948.830872;826.416260;788.488831;479.149170;457.437256;450.273132;10652.483398
27;07;2018;15:50:00.000;7909.119629;7939.420898;8008.117188;13771.623047;3625.576904;3515.650635;3468.450928;935.627808;830.574524;779.682190;476.353241;457.773346;447.130066;10609.678711
27;07;2018;16:00:00.000;7926.603516;7956.659180;8024.510742;13801.229492;3548.392090;3461.869629;3439.827881;926.850281;812.326843;789.112122;465.561462;449.536865;442.832581;10450.089844
27;07;2018;16:10:00.000;7922.702637;7950.831543;8020.562988;13793.333008;3529.337402;3432.603027;3428.209961;916.497192;816.506592;779.492249;463.133667;446.447266;441.373413;10390.150391
27;07;2018;16:20:00.000;7918.015625;7944.998047;8012.419922;13782.576172;3489.264404;3412.235840;3402.919922;905.438843;798.985229;772.218384;458.114136;443.773315;438.523254;10304.419922
27;07;2018;16:30:00.000;7920.459473;7951.670410;8014.672363;13789.177734;3477.043945;3393.838867;3358.842529;919.613831;799.926514;767.408630;456.866089;441.159698;432.900726;10229.725586
27;07;2018;16:40:00.000;7931.290527;7963.695801;8023.724121;13807.630859;3397.746582;3314.065674;3350.477295;890.362366;773.648743;767.161438;445.683167;430.042267;431.282959;10062.289063
27;07;2018;16:50:00.000;7932.733398;7961.123535;8029.248535;13810.199219;3360.546143;3280.668945;3258.607666;873.600525;776.107056;730.758240;440.547058;426.104767;418.899414;9899.823242
27;07;2018;17:00:00.000;7938.698242;7967.298340;8034.138672;13820.112305;3328.424316;3272.862793;3242.247070;878.680908;789.548767;728.255188;436.314941;425.111237;416.514618;9843.534180
27;07;2018;17:10:00.000;7945.657227;7975.710449;8038.116211;13831.347656;3254.696045;3240.284912;3208.931641;884.345764;778.840698;733.733398;427.116760;420.320923;412.312378;9703.912109
27;07;2018;17:20:00.000;7959.928223;7985.917969;8048.076660;13851.297852;3243.721436;3204.837402;3192.211182;853.659546;789.842224;741.529846;423.947784;415.675903;409.832336;9640.769531
27;07;2018;17:30:00.000;7958.491699;7992.635254;8048.539551;13854.686523;3220.663574;3162.917236;3123.442139;862.172485;773.903076;735.134094;421.321930;409.687897;401.247345;9507.023438
27;07;2018;17:40:00.000;7970.439941;8001.873047;8062.929199;13875.289063;3147.702637;3088.868652;3063.909180;848.385254;761.504333;717.962341;411.394745;399.823853;392.801758;9300.480469
27;07;2018;17:50:00.000;7973.310547;8006.988770;8063.118652;13880.100586;3135.714111;3085.826172;3049.447998;858.841187;777.662476;750.308533;409.983368;399.502533;391.793396;9270.988281
27;07;2018;18:00:00.000;7982.687500;8020.437012;8068.688965;13896.520508;3100.298584;3036.841553;3035.106445;858.333923;761.581909;756.576843;405.196167;392.459167;389.969116;9172.247070
27;07;2018;18:10:00.000;7987.876953;8026.381836;8077.083984;13907.907227;3059.417480;2990.387207;2983.606934;849.892029;771.235535;741.551636;399.554230;386.677246;382.772552;9033.411133
27;07;2018;18:20:00.000;7989.909180;8024.719238;8076.113770;13907.615234;3015.064941;2936.506592;2901.346680;834.237976;763.549866;734.270508;393.521240;379.965942;372.646576;8852.917969
27;07;2018;18:30:00.000;8007.813477;8041.952148;8092.981934;13937.710938;2979.418457;2922.784668;2875.489746;815.824646;771.350464;737.586365;387.632385;377.644348;368.745178;8777.693359
27;07;2018;18:40:00.000;8015.513672;8048.380371;8096.889648;13948.189453;2915.312744;2896.442627;2815.524414;812.738098;773.891479;727.216675;379.388123;374.197784;360.985840;8627.279297
27;07;2018;18:50:00.000;8011.986328;8047.917480;8096.708008;13945.838867;2888.642822;2833.509521;2782.679443;817.736938;784.427490;726.053894;376.379852;366.947571;356.950989;8504.831055
27;07;2018;19:00:00.000;8014.425781;8053.580566;8097.373535;13951.001953;2789.845459;2761.813232;2724.461182;825.409668;773.777100;721.945801;364.562866;357.627655;349.654663;8276.119141
27;07;2018;19:10:00.000;8025.454590;8064.660156;8112.893555;13972.808594;2785.560791;2694.656738;2686.140625;831.037598;774.607971;728.644653;363.603699;349.019409;344.481201;8166.358398
27;07;2018;19:20:00.000;8018.613281;8061.421875;8104.916504;13962.436523;2739.020996;2635.649414;2674.235352;841.432861;782.525330;746.407593;358.641876;342.326294;343.896332;8048.905762
27;07;2018;19:30:00.000;8023.985352;8072.459473;8112.411621;13976.315430;2696.892090;2590.538086;2614.813965;828.198059;779.371094;720.107849;352.802368;336.252655;335.512451;7902.244141
27;07;2018;19:40:00.000;7912.510742;7954.698242;7997.516113;13777.636719;2642.352539;2524.205566;2547.127686;767.373840;724.343994;672.538635;348.896637;331.238617;330.540283;7713.685547
27;07;2018;19:50:00.000;7912.115723;7955.512207;7989.361816;13773.220703;2553.342285;2452.848877;2490.217529;741.812256;701.729675;670.757813;337.169403;321.739410;323.831238;7496.408691
27;07;2018;20:00:00.000;7917.257324;7961.166504;7998.995117;13785.065430;2536.259766;2440.547363;2442.301758;748.280884;721.807251;662.622192;335.013336;320.639404;317.347229;7419.108887
27;07;2018;20:10:00.000;7927.178711;7973.134766;8003.412109;13800.281250;2516.144531;2407.041748;2421.656006;740.328918;717.920898;666.319031;331.836700;315.938507;314.751099;7344.842285
27;07;2018;20:20:00.000;7922.851563;7969.066895;8006.149902;13797.045898;2510.289307;2371.636475;2400.581543;749.329041;723.739746;652.242188;331.571136;312.017029;311.598602;7282.507324
27;07;2018;20:30:00.000;7937.700195;7984.198730;8016.373535;13820.281250;2462.596436;2348.999023;2381.625732;735.237732;710.622803;663.110474;324.672852;308.202209;309.223145;7193.221191
27;07;2018;20:40:00.000;7927.193848;7974.000000;8006.783691;13802.821289;2439.688232;2342.376221;2345.185791;748.872681;716.839844;666.047974;322.754608;307.966522;305.271545;7127.250000
27;07;2018;20:50:00.000;7940.133301;7982.618164;8016.495605;13820.895508;2408.009033;2310.611816;2316.465576;722.818359;722.076965;666.178711;317.452454;303.999298;301.423370;7035.086426
27;07;2018;21:00:00.000;7944.505859;7989.502930;8016.958984;13827.684570;2379.296631;2304.651855;2322.795410;729.916321;731.007629;671.902405;314.051758;303.335052;302.333313;7006.744141
27;07;2018;21:10:00.000;7936.058594;7985.296387;8011.835449;13817.436523;2375.018799;2274.202148;2309.325195;725.783142;716.110962;648.535339;313.668182;299.268921;300.089935;6958.546387
27;07;2018;21:20:00.000;7947.952148;7997.656250;8027.550293;13840.528320;2358.170654;2252.877441;2265.321533;748.510559;720.705688;662.398315;311.994965;296.415863;294.716156;6876.369629
27;07;2018;21:30:00.000;7949.149414;7999.383789;8025.900391;13841.283203;2328.312256;2248.719727;2264.909180;738.396057;708.066528;666.230774;307.955200;295.357422;294.803497;6841.941406
27;07;2018;21:40:00.000;7955.946289;8004.625488;8035.235352;13853.629883;2293.788086;2220.478271;2251.839844;743.408569;717.846252;654.267334;303.756287;292.149414;292.486786;6766.106445
27;07;2018;21:50:00.000;7952.602539;8002.244141;8030.340332;13847.502930;2303.416748;2218.092041;2241.455811;728.666016;714.495483;650.496704;304.455597;291.823547;291.270203;6762.964844
27;07;2018;22:00:00.000;7957.155273;8006.041504;8032.515625;13853.591797;2296.596924;2220.061523;2204.489990;735.961365;712.836548;647.699036;303.709045;291.823364;286.661316;6721.147949
27;07;2018;22:10:00.000;7966.299805;8010.661133;8042.326660;13867.212891;2254.490723;2194.642090;2178.573730;700.892456;710.072327;630.083374;297.012604;288.522827;282.617004;6627.706543
27;07;2018;22:20:00.000;7956.679688;8005.163086;8032.561523;13852.853516;2261.228027;2168.282715;2185.360107;699.380554;699.463745;630.491455;298.103607;285.184387;283.745575;6614.870605
27;07;2018;22:30:00.000;7964.252441;8011.178223;8040.354004;13865.205078;2231.908203;2164.916016;2174.030029;714.905701;708.616028;638.459412;294.895386;284.927795;282.383087;6570.854004
27;07;2018;22:40:00.000;7960.614258;8009.058105;8039.333008;13861.292969;2229.969238;2163.696777;2177.215332;715.509705;707.361755;629.216064;294.805847;284.790100;282.475098;6570.881348
27;07;2018;22:50:00.000;7963.577148;8009.052246;8041.851074;13864.464844;2222.275879;2152.353516;2135.274414;704.189392;719.907959;635.854736;293.338593;283.910370;277.620544;6509.903809
27;07;2018;23:00:00.000;7967.639160;8015.175293;8045.052734;13872.193359;2208.145020;2137.224609;2127.775146;713.762695;694.219055;627.445313;291.874512;280.900726;276.324921;6473.145020
27;07;2018;23:10:00.000;7960.320801;8009.799805;8034.818359;13858.958984;2201.715820;2125.370605;2139.165039;718.212585;700.345581;644.106018;291.535217;279.904419;278.589386;6466.251953
27;07;2018;23:20:00.000;7966.752441;8013.099609;8041.763184;13868.592773;2181.226318;2127.735107;2110.931641;700.672913;698.385376;633.474609;288.198730;280.003448;274.620056;6419.893066
27;07;2018;23:30:00.000;7968.195313;8012.641113;8042.790039;13869.754883;2193.586914;2132.840332;2136.457764;695.268494;701.131653;633.996399;289.394287;280.715057;277.618103;6462.884766
27;07;2018;23:40:00.000;7972.464355;8021.499512;8047.934082;13880.297852;2189.869385;2115.334717;2127.000732;710.883667;692.689453;651.294434;289.404602;278.028015;276.934326;6432.204590
27;07;2018;23:50:00.000;7974.367676;8020.604004;8051.475098;13882.925781;2175.060059;2102.996826;2096.211182;693.899536;686.399780;609.897095;286.906311;276.346039;271.719299;6374.268066
28;07;2018;00:00:00.000;7974.807129;8021.067383;8050.305664;13882.774414;2181.563721;2103.451416;2110.855225;703.485413;694.324280;622.488098;288.028290;276.681915;273.928528;6395.870605
28;07;2018;00:10:00.000;7975.349609;8019.170410;8047.966797;13880.639648;2182.970703;2110.274414;2083.314453;690.839905;686.040222;614.441956;287.708649;277.235077;270.473999;6376.559570
28;07;2018;00:20:00.000;7978.783203;8021.445801;8046.863281;13883.288086;2159.958984;2122.453125;2095.160156;676.690918;696.534363;627.531372;284.338013;279.021393;272.376465;6377.572266
28;07;2018;00:30:00.000;7974.675781;8018.935059;8046.845215;13879.452148;2192.212646;2122.492432;2100.653809;692.776306;696.467590;625.520691;288.940125;279.123474;272.981873;6415.358887
28;07;2018;00:40:00.000;7980.541504;8022.368652;8049.951660;13886.612305;2184.427979;2138.169678;2105.439209;685.258301;695.800171;608.170898;287.524628;280.829926;272.831299;6428.037109
28;07;2018;00:50:00.000;7970.984863;8018.159180;8043.240234;13874.786133;2205.016846;2136.076660;2092.877686;705.622986;681.243896;612.045715;291.096344;280.167755;271.716675;6433.971191
28;07;2018;01:00:00.000;7974.656738;8017.040527;8044.906738;13877.209961;2190.412354;2146.184570;2132.445313;688.068359;683.317200;618.972595;288.604309;281.510834;276.621338;6469.042480
28;07;2018;01:10:00.000;7984.126953;8021.667480;8053.054199;13890.042969;2179.965576;2145.830322;2105.020020;679.070435;680.884766;607.816040;286.715118;281.235229;272.731506;6430.815918
28;07;2018;01:20:00.000;7991.981445;8033.959473;8059.741699;13905.492188;2119.455811;2096.302979;2071.563232;672.361450;655.679565;593.194946;278.991455;274.062958;268.062195;6287.321777
28;07;2018;01:30:00.000;8013.868652;8053.597656;8084.235840;13943.475586;2048.536621;2007.796143;1976.493530;658.051392;644.006287;538.417664;269.366180;262.563416;254.232269;6032.826172
28;07;2018;01:40:00.000;8013.354980;8072.000488;8093.709473;13959.190430;1987.858398;1959.864990;1920.405762;627.587158;650.500061;503.627655;261.062866;256.651215;246.242264;5868.128906
28;07;2018;01:50:00.000;8024.870117;8083.759766;8104.284180;13978.678711;2033.284180;1986.699829;1935.848877;630.703003;641.484619;529.090454;266.247925;259.116669;248.644989;5955.832520
28;07;2018;02:00:00.000;8026.136230;8083.748535;8102.048340;13978.075195;2080.485596;2017.599487;1995.720459;657.517151;655.321472;559.046753;272.859863;263.316956;256.850250;6093.805664
28;07;2018;02:10:00.000;7971.855469;8012.487305;8033.480957;13866.068359;2078.737793;2035.450928;1983.096924;639.155823;620.160339;520.439819;273.785583;266.433044;256.221985;6097.285645
28;07;2018;02:20:00.000;7960.661133;7998.652832;8024.220703;13846.237305;2107.574463;2087.076660;2043.663696;616.181152;613.359924;507.507996;276.858887;272.890686;263.462585;6238.314941
28;07;2018;02:30:00.000;7946.455078;7980.741699;8006.328613;13817.364258;2117.983398;2115.189209;2065.397705;619.519348;628.009033;516.502686;278.775085;277.397430;266.984955;6298.570313
28;07;2018;02:40:00.000;7949.615723;7984.280273;8007.570313;13821.919922;2136.116699;2123.003662;2069.411377;633.408630;622.956055;517.245422;281.374695;278.126678;267.517029;6328.531738
28;07;2018;02:50:00.000;7944.523926;7972.050293;7991.968262;13802.922852;2194.176025;2194.557373;2150.594727;661.274719;633.134277;558.683289;289.562134;287.529236;279.102417;6539.328125
28;07;2018;03:00:00.000;7931.829102;7957.396484;7985.336914;13783.272461;2260.320557;2219.253662;2187.057373;663.335876;633.069824;533.467346;298.140594;291.095978;283.057404;6666.631836
28;07;2018;03:10:00.000;7926.030762;7949.670898;7975.491211;13769.752930;2304.286621;2316.552246;2260.078613;677.647156;663.511475;576.773438;304.250305;304.198792;293.663849;6880.917480
28;07;2018;03:20:00.000;7923.879883;7946.322266;7969.900879;13763.318359;2352.683105;2329.247314;2299.755371;671.417847;675.593140;580.759216;310.058319;306.352692;298.843048;6981.685547
28;07;2018;03:30:00.000;7917.265137;7937.564941;7966.147461;13752.266602;2409.298828;2426.871338;2336.681885;682.722412;695.842346;594.546448;317.599304;319.208954;303.914001;7172.852539
28;07;2018;03:40:00.000;7910.606445;7925.666504;7956.862793;13736.179688;2503.874023;2530.621338;2411.893311;694.712952;726.920227;605.449280;329.780365;333.333466;313.781677;7446.388672
28;07;2018;03:50:00.000;7898.492188;7918.465332;7945.690430;13718.544922;2559.419678;2558.234619;2494.765625;708.033020;730.449707;625.025757;337.569641;337.141632;324.941742;7612.419922
28;07;2018;04:00:00.000;7888.204590;7908.979004;7936.151855;13701.605469;2653.520020;2617.196777;2595.605469;733.176331;725.931885;650.958191;350.333984;344.548370;338.417725;7866.322266
28;07;2018;04:10:00.000;7877.159668;7901.615234;7932.380371;13688.738281;2757.901611;2625.956787;2595.585449;753.181091;721.087646;646.072083;364.350922;345.867126;338.536621;7979.443848
28;07;2018;04:20:00.000;8001.378906;8024.153320;8052.148438;13900.291016;2815.802246;2730.292480;2703.672852;820.470886;799.626343;740.406067;368.035126;355.786469;349.551025;8249.767578
28;07;2018;04:30:00.000;7995.291016;8019.974121;8045.498535;13890.502930;2892.896484;2778.019043;2766.803467;830.543579;801.329163;741.780579;377.990753;361.756165;357.443176;8437.718750
28;07;2018;04:40:00.000;7994.368652;8027.408691;8049.619629;13896.607422;2920.658447;2785.064209;2755.701416;864.012512;782.268921;745.297058;382.544525;361.672424;356.127502;8461.423828
28;07;2018;04:50:00.000;7991.022461;8016.673340;8041.407227;13883.721680;2953.103516;2821.442383;2830.256348;868.657959;778.517029;785.213562;386.802185;366.393921;366.712006;8604.801758
28;07;2018;05:00:00.000;7982.792480;8009.880859;8039.342773;13873.858398;2979.501465;2830.235840;2824.535400;873.664307;793.902893;751.223511;390.531403;368.252472;365.061584;8634.272461
28;07;2018;05:10:00.000;7980.502441;8002.958008;8034.531738;13865.750977;3021.002930;2849.297363;2870.712646;867.388855;814.434998;785.401550;395.445709;371.584717;371.894806;8741.013672
28;07;2018;05:20:00.000;7977.528320;7998.432617;8031.810059;13859.865234;3118.726563;2925.930176;2862.316406;896.257751;828.413635;773.082520;408.308319;381.428192;370.569122;8906.973633
28;07;2018;05:30:00.000;7970.428711;7994.410645;8027.735352;13851.074219;3130.169922;2936.300293;2885.131348;898.514343;821.827393;780.257324;410.130157;382.676178;373.794250;8951.601563
28;07;2018;05:40:00.000;7971.328125;7994.159180;8024.285645;13849.448242;3116.400146;2933.280273;2917.512939;887.723022;842.066467;790.805176;408.077332;383.033844;378.193298;8967.193359
28;07;2018;05:50:00.000;7978.648438;8003.886230;8033.456543;13864.588867;3152.789063;2956.311523;2957.763672;912.929260;828.781128;814.311218;412.929077;384.862274;383.344818;9066.864258
28;07;2018;06:00:00.000;7966.924316;7988.209961;8026.782715;13844.918945;3186.685547;2949.539551;2928.372314;915.438538;834.603394;803.291931;417.683472;384.984344;379.782104;9064.596680
28;07;2018;06:10:00.000;7964.493164;7985.905762;8023.697754;13840.418945;3217.789795;3031.066406;2957.052734;938.904114;855.358582;818.918457;422.363770;395.573822;383.868774;9205.909180
28;07;2018;06:20:00.000;7966.556152;7988.688477;8021.251465;13841.792969;3253.099609;3060.822021;2995.250488;933.579163;868.051697;844.867493;426.327667;399.479919;389.400635;9309.171875
28;07;2018;06:30:00.000;7950.985352;7970.171875;8013.015625;13817.362305;3275.875732;3089.517578;3005.649170;930.823303;872.991211;810.820984;429.842316;404.032837;389.903381;9371.041992
28;07;2018;06:40:00.000;7965.621582;7989.940918;8030.487793;13847.297852;3282.462646;3076.862793;3006.767334;964.404663;862.228638;799.681213;431.022736;401.167877;388.875000;9366.091797
28;07;2018;06:50:00.000;7961.771973;7986.309570;8025.243652;13839.943359;3300.733643;3106.244629;3031.213623;960.285583;867.438477;811.746155;433.274078;405.050964;392.496826;9438.192383
28;07;2018;07:00:00.000;7960.246582;7977.304199;8014.433594;13827.622070;3287.824951;3116.563965;3063.015381;941.223267;872.670776;826.940247;431.168762;406.936432;397.298218;9467.404297
28;07;2018;07:10:00.000;7958.942383;7977.843750;8014.037598;13826.941406;3302.447510;3124.304688;3062.475098;952.682861;872.554932;841.316589;433.400269;407.813080;397.730225;9489.226563
28;07;2018;07:20:00.000;7960.086426;7982.617188;8023.370117;13835.744141;3313.824219;3093.119141;3032.623779;962.802307;884.297852;819.528259;435.051422;404.236023;392.974731;9439.567383
28;07;2018;07:30:00.000;7961.559570;7974.805176;8014.395020;13826.897461;3237.530518;3108.222412;3030.977539;922.201782;895.980164;826.626465;424.403717;406.854095;393.472900;9376.730469
28;07;2018;07:40:00.000;7960.685059;7980.693848;8017.734863;13831.724609;3305.862305;3087.160400;3010.760498;951.293701;868.259216;823.739441;433.614563;403.083221;390.794952;9403.783203
28;07;2018;07:50:00.000;7967.296875;7981.214355;8021.539551;13838.043945;3277.594727;3085.286133;3015.561279;921.702026;879.983948;828.104187;428.866669;403.252563;391.337463;9378.442383
28;07;2018;08:00:00.000;7951.487793;7967.991211;8007.697266;13813.297852;3275.540039;3113.441895;3008.208984;931.810242;885.792542;820.617432;429.786377;407.504364;390.858154;9397.190430
28;07;2018;08:10:00.000;7951.256836;7977.647461;8013.652832;13822.189453;3295.964600;3066.119141;3041.610596;968.572754;856.295959;824.616150;433.486511;400.328400;394.678864;9403.694336
28;07;2018;08:20:00.000;7956.901367;7974.240723;8016.482422;13825.125977;3195.220703;3028.170654;2990.220215;945.077637;886.041443;821.640381;420.255249;396.932526;388.310699;9213.611328
28;07;2018;08:30:00.000;7961.951172;7982.202637;8018.709473;13833.933594;3187.340088;3045.603027;3018.864746;950.869446;895.281616;847.289551;419.258423;398.944794;392.444427;9251.807617
28;07;2018;08:40:00.000;7961.705078;7981.090332;8017.234863;13832.298828;3203.350098;3046.395752;2986.201660;964.357910;894.267273;863.723022;421.669556;399.070251;389.133453;9235.947266
28;07;2018;08:50:00.000;7972.326172;7988.753418;8025.750488;13847.758789;3156.915771;3023.945313;2961.687744;928.353699;887.596619;848.582336;414.276154;395.782898;385.315125;9142.547852
28;07;2018;09:00:00.000;7968.263672;7985.441406;8024.482422;13842.797852;3170.291260;3033.050781;2958.922119;941.427307;914.471619;834.952515;416.460724;397.969635;384.537933;9162.264648
28;07;2018;09:10:00.000;7959.144043;7980.649414;8017.220215;13830.585938;3165.326172;3000.427002;2946.905029;954.693604;893.249756;827.098206;416.778625;393.532196;383.165436;9112.657227
28;07;2018;09:20:00.000;7969.018555;7987.166992;8022.765625;13843.246094;3129.459473;2986.756348;2974.895020;948.487427;897.698425;851.258484;411.785980;391.763397;387.046906;9091.111328
28;07;2018;09:30:00.000;7975.351563;7989.111816;8030.387695;13852.437500;3130.155273;2991.341309;2894.624023;963.564941;919.772583;849.246521;412.097473;392.980621;377.036072;9016.120117
28;07;2018;09:40:00.000;7988.520996;8001.267578;8044.051758;13874.954102;3094.349854;2997.064941;2888.103271;964.931519;927.842224;833.808411;407.168243;393.379456;375.116882;8979.517578
28;07;2018;09:50:00.000;7983.433594;8005.161621;8047.892090;13876.467773;3190.516602;2959.285400;2893.088867;993.504578;901.903198;848.487671;419.938171;387.754517;375.983673;9042.890625
28;07;2018;10:00:00.000;7985.888672;8005.683594;8049.445801;13879.112305;3146.693848;3018.328369;2869.014160;997.286804;926.363098;845.090759;414.741058;395.631653;372.904053;9034.036133
28;07;2018;10:10:00.000;7994.230469;8015.101563;8051.628418;13890.606445;3118.057617;2980.849365;2835.730713;971.144714;894.672058;876.613586;409.928711;389.545197;369.995911;8934.636719
28;07;2018;10:20:00.000;7989.932129;8015.012695;8041.025391;13881.936523;3064.291748;2933.676758;2845.142090;944.805603;840.199829;853.230103;402.839539;382.047516;370.759827;8843.111328
28;07;2018;10:30:00.000;7976.656250;8001.155273;8034.773926;13862.661133;3098.652832;2915.933105;2844.802246;948.872009;861.126770;854.036682;407.735840;381.284393;371.027344;8859.387695
28;07;2018;10:40:00.000;7986.556641;8009.937988;8041.330078;13877.209961;3088.294922;2891.940918;2822.360596;959.705444;882.187256;858.534851;406.463348;378.750244;368.234833;8802.595703
28;07;2018;10:50:00.000;7993.981445;8020.916016;8048.367188;13891.893555;3094.303955;2878.525391;2829.922852;960.490540;866.872253;869.574097;406.833160;376.085327;369.226654;8802.751953
28;07;2018;11:00:00.000;7995.500000;8024.459473;8051.476563;13896.634766;3048.052490;2866.266357;2828.140625;966.901794;864.502075;870.705383;401.460510;374.352478;368.907593;8742.458984
28;07;2018;11:10:00.000;7987.912109;8018.265137;8049.119629;13887.316406;3068.964111;2848.804443;2799.768799;982.386963;867.886963;852.667664;404.878052;372.678558;365.013885;8717.537109
28;07;2018;11:20:00.000;7992.324707;8014.304199;8050.148926;13888.169922;3041.110596;2905.238281;2739.703857;957.885559;877.768127;837.023865;400.423676;379.947662;357.313477;8686.052734
28;07;2018;11:30:00.000;7988.615723;8011.807617;8044.997559;13881.613281;3055.522949;2870.551025;2729.220947;937.861511;862.416260;839.317261;401.567902;375.387665;356.380524;8655.294922
28;07;2018;11:40:00.000;8009.934082;8042.835449;8078.360840;13931.102539;3038.288574;2848.639160;2721.648682;958.869995;879.201416;860.980591;399.207916;371.925629;354.811066;8608.576172
28;07;2018;11:50:00.000;8002.739746;8033.084961;8075.503906;13919.653320;3003.286865;2818.258057;2717.807373;949.005859;871.976257;837.656372;395.049957;368.517792;353.637665;8539.352539
28;07;2018;12:00:00.000;8012.126465;8045.906738;8086.445801;13938.765625;2967.604248;2783.134033;2720.875732;935.740601;847.096741;825.391968;389.942810;362.900299;353.127167;8471.614258
28;07;2018;12:10:00.000;8006.871582;8040.027344;8078.298340;13927.588867;2975.822021;2839.143799;2727.731201;928.077637;855.750671;810.165710;390.956970;370.207825;353.823578;8542.697266
28;07;2018;12:20:00.000;8008.522949;8034.316895;8074.562500;13923.041016;2972.103516;2857.119385;2750.895752;907.790833;848.100708;805.911621;389.753632;372.383514;356.679688;8580.119141
28;07;2018;12:30:00.000;8008.731934;8034.810059;8081.538574;13927.433594;3007.621826;2903.917236;2780.548584;918.870361;857.411560;822.322021;394.422241;378.278564;360.505768;8692.087891
28;07;2018;12:40:00.000;8009.137207;8040.443359;8080.579590;13930.331055;2979.397217;2903.057129;2803.562744;909.862915;837.156860;820.529297;390.781738;377.258911;363.276642;8686.016602
28;07;2018;12:50:00.000;8011.703125;8039.504395;8083.766113;13933.041992;3003.537598;2880.244873;2804.250732;896.773132;819.390869;797.729309;393.146027;374.064514;362.558075;8688.033203
28;07;2018;13:00:00.000;8044.833008;8086.415527;8139.812988;14011.524414;3113.070557;2942.670654;2895.113037;945.157410;855.570801;812.303223;406.411652;380.638824;371.480957;8950.855469
28;07;2018;13:10:00.000;7931.859375;7963.456055;8008.362305;13799.299805;3099.360596;2978.287109;2898.853027;854.213257;793.427429;732.511658;407.575928;388.903076;375.583344;8976.500977
28;07;2018;13:20:00.000;7905.242188;7938.280762;7982.018555;13754.106445;3116.049316;3020.425537;2953.761475;848.766418;775.132324;727.904480;410.957947;394.798126;383.493958;9090.236328
28;07;2018;13:30:00.000;7841.883301;7881.630371;7927.565918;13653.403320;3268.234375;3153.906494;3116.254150;903.836243;789.507141;780.741699;434.808777;414.586792;407.676483;9538.395508
28;07;2018;13:40:00.000;7816.585938;7850.641113;7897.886230;13603.671875;3366.486816;3248.317871;3222.620605;897.649841;814.631897;803.407227;448.317322;428.785950;423.123657;9837.424805
28;07;2018;13:50:00.000;7811.672363;7847.921875;7895.939941;13598.018555;3437.349609;3297.550781;3282.506592;870.065125;764.930481;775.208862;456.640045;433.731445;429.948639;10017.407227
28;07;2018;14:00:00.000;7818.220703;7854.364258;7909.335449;13613.189453;3458.823975;3307.195557;3288.390381;867.463257;763.962280;748.994629;458.935272;434.638275;429.354767;10054.410156
28;07;2018;14:10:00.000;7824.138184;7858.247559;7910.873535;13619.685547;3441.128662;3308.585205;3313.783691;849.066101;765.597168;759.103516;455.944183;434.708649;432.758331;10063.497070
28;07;2018;14:20:00.000;7813.986328;7851.031738;7903.576660;13605.406250;3447.075195;3345.840332;3312.766113;867.213501;762.962891;747.505005;457.891113;439.733154;432.777618;10105.681641
28;07;2018;14:30:00.000;7829.260742;7863.143555;7917.319824;13629.137695;3431.280518;3315.991211;3315.226563;840.553223;745.722290;743.792603;454.294067;434.892120;432.237274;10062.499023
28;07;2018;14:40:00.000;7822.513184;7857.364258;7915.166992;13620.636719;3455.431641;3276.684326;3274.486816;847.884338;752.231201;717.290649;457.842041;430.601563;426.727692;10006.603516
28;07;2018;14:50:00.000;7833.932129;7862.757813;7913.721191;13629.512695;3404.478760;3290.373779;3301.102539;845.069824;757.377625;740.101379;450.857941;432.129547;430.669159;9995.955078
