Date;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVAR;;kVARb;kVARc;Ia;Ib;Ic;kWtot
02;05;2018;00:50:00.000;7987.510742;8022.786621;8080.239258;13908.305664;2465.767822;2317.056885;2114.342529;738.930603;636.067993;495.900574;323.050049;300.062927;269.478394;6897.166992
02;05;2018;01:00:00.000;7986.376953;8016.658203;8076.395508;13901.788086;2511.587891;2382.224365;2141.170898;729.497192;634.370972;469.563538;328.457733;308.281311;272.294586;7034.982910
02;05;2018;01:10:00.000;8016.732422;8043.669922;8101.282715;13949.083008;2486.740479;2375.071777;2148.402832;709.716675;630.307800;451.759369;323.799225;306.444580;272.132782;7010.214844
02;05;2018;01:20:00.000;8037.819336;8065.563965;8113.751953;13980.958008;2399.698242;2337.286133;2137.974121;695.776733;606.810974;438.743591;312.216888;300.460175;270.274750;6874.958496
02;05;2018;01:30:00.000;8028.727539;8056.750488;8114.923828;13971.266602;2495.858887;2319.414063;2115.154785;712.416382;630.827454;440.414063;324.636383;299.433655;267.667023;6930.427734
02;05;2018;01:40:00.000;8028.172852;8062.404297;8112.129395;13972.610352;2439.285156;2311.552490;2121.050049;707.001587;629.657410;471.097198;317.707489;298.248322;269.226715;6871.887695
02;05;2018;01:50:00.000;8030.712891;8059.687500;8109.236328;13970.852539;2452.285645;2311.633789;2150.704590;717.294434;638.720276;498.757080;319.486328;298.652802;273.559479;6914.624023
02;05;2018;02:00:00.000;8020.541992;8052.988770;8097.760254;13954.488281;2536.075439;2419.048828;2205.846191;745.471680;671.536255;528.051392;330.860535;312.831604;281.344696;7160.970215
02;05;2018;02:10:00.000;8008.031250;8036.363281;8087.888672;13931.962891;2627.628174;2476.802002;2234.055908;768.125488;701.219299;544.339844;343.095642;321.370178;285.542236;7338.486328
02;05;2018;02:20:00.000;8002.093750;8027.394531;8080.696289;13919.207031;2699.240234;2531.062744;2305.965088;760.152222;715.326355;551.890503;351.670410;328.696655;294.653381;7536.268066
02;05;2018;02:30:00.000;7989.517578;8014.891113;8063.361816;13894.724609;2744.466309;2558.167480;2384.131592;776.652344;718.720581;583.725220;358.213837;332.592255;305.585571;7686.765625
02;05;2018;02:40:00.000;7974.799805;8001.404785;8052.392090;13872.124023;2801.724121;2623.157227;2489.111084;790.084656;715.000793;588.278687;366.185547;340.810547;318.755798;7913.992676
02;05;2018;02:50:00.000;7983.187500;8007.296387;8056.514160;13882.780273;2829.743408;2658.146484;2522.539551;809.910767;730.004272;632.411499;369.832794;345.232452;323.855743;8010.429688
02;05;2018;03:00:00.000;7954.344727;7972.416504;8035.488281;13833.852539;2973.294434;2768.550781;2603.686279;830.591675;773.016113;636.301086;389.197266;361.488586;334.572144;8345.531250
02;05;2018;03:10:00.000;7940.576660;7960.969727;8015.596680;13807.766602;3090.510254;2879.556396;2716.529785;856.438904;799.359741;677.559753;404.961365;376.366791;350.351868;8686.595703
02;05;2018;03:20:00.000;7932.554199;7954.229980;8007.435547;13794.538086;3240.719727;3012.001221;2869.576660;878.026123;803.211060;710.489929;424.328735;392.850037;370.162750;9122.296875
02;05;2018;03:30:00.000;7920.302734;7945.817871;8000.327637;13778.485352;3352.618652;3070.241699;2915.264648;930.290161;798.550293;729.554504;440.347351;400.180145;376.615448;9338.125000
02;05;2018;03:40:00.000;7915.882324;7946.163574;7997.259766;13774.351563;3419.109131;3078.753906;2965.332520;924.811340;799.167969;734.267700;448.544983;401.220947;382.953339;9463.195313
02;05;2018;03:50:00.000;7909.032715;7928.764648;7984.899902;13753.208984;3540.697266;3292.490723;3115.130127;942.307251;886.914856;782.459229;464.368927;430.982544;403.179199;9948.318359
02;05;2018;04:00:00.000;7891.741699;7908.675293;7971.694824;13723.979492;3661.076416;3344.701904;3148.658936;953.396179;865.690857;769.092102;480.461151;437.739441;407.522461;10154.437500
02;05;2018;04:10:00.000;7878.066895;7899.224609;7957.140137;13702.180664;3796.358887;3424.853516;3226.791260;966.544922;875.532166;806.376038;498.372467;448.424011;418.937500;10448.002930
02;05;2018;04:20:00.000;7859.637207;7880.326172;7934.149414;13667.355469;3819.899414;3492.922119;3331.231201;962.358948;887.326172;844.260498;502.314270;458.243561;434.071777;10644.052734
02;05;2018;04:30:00.000;7861.250977;7877.208008;7944.953613;13672.679688;3880.651123;3475.029785;3331.751465;969.601746;903.552856;798.334717;509.962402;456.772278;432.211121;10687.432617
02;05;2018;04:40:00.000;7860.581055;7874.897461;7943.511230;13670.099609;3920.955078;3522.800781;3374.167969;987.809204;919.990479;812.729187;515.579346;463.296814;437.947327;10817.923828
02;05;2018;04:50:00.000;7847.579590;7858.919434;7931.685547;13646.538086;3964.342285;3565.664551;3357.053223;969.611572;907.955627;785.180786;521.229004;469.113617;435.690308;10887.059570
02;05;2018;05:00:00.000;7844.161621;7862.425781;7927.494629;13644.159180;4008.767578;3625.800781;3447.005127;986.815247;916.439636;813.436218;527.483215;476.610809;447.770020;11081.573242
02;05;2018;05:10:00.000;7847.192383;7867.181152;7928.253906;13649.083008;4047.318848;3704.680420;3486.656494;1021.646973;927.761902;849.218079;533.104553;486.383301;453.664795;11238.656250
02;05;2018;05:20:00.000;7841.080566;7852.297852;7925.349121;13635.280273;4143.039551;3780.951416;3526.088867;1042.659424;965.944824;849.743835;545.998047;497.879791;458.666199;11450.080078
02;05;2018;05:30:00.000;7830.512695;7846.000488;7921.348145;13623.219727;4162.977539;3761.787842;3529.513184;1033.646362;948.807007;829.013977;548.919617;495.369354;458.735687;11454.278320
02;05;2018;05:40:00.000;7843.822754;7857.034180;7927.071289;13640.577148;4204.270996;3790.212402;3569.507568;1051.568237;980.294434;867.621826;553.641541;499.185455;464.428589;11563.990234
02;05;2018;05:50:00.000;7829.671875;7838.048828;7912.103027;13612.793945;4198.316406;3838.134033;3569.656494;1047.303711;973.854736;864.326904;553.792419;506.113129;465.237305;11606.106445
02;05;2018;06:00:00.000;7837.900879;7851.277344;7920.973633;13630.286133;4244.140625;3863.867188;3612.299805;1047.029419;961.212891;889.036133;558.854431;508.084717;470.684204;11720.307617
02;05;2018;06:10:00.000;7830.083496;7845.542969;7920.796875;13622.336914;4275.263184;3850.550537;3638.132080;1072.795654;965.971558;875.071655;564.117859;506.949585;473.464783;11763.945313
02;05;2018;06:20:00.000;7824.535156;7843.733887;7916.321289;13615.490234;4360.169922;3893.855957;3654.308838;1077.979004;964.169556;878.853455;575.169434;512.364746;475.816376;11908.334961
02;05;2018;06:30:00.000;7823.924316;7841.174316;7915.202148;13613.019531;4364.530273;3944.798340;3684.545410;1094.160522;975.823547;886.742310;576.258911;519.227722;479.848206;11993.874023
02;05;2018;06:40:00.000;7824.579102;7847.452148;7923.728027;13621.947266;4417.298340;3960.621094;3726.342529;1111.159790;983.598145;889.157776;583.258423;520.979797;484.523560;12104.262695
02;05;2018;06:50:00.000;7828.341309;7850.015625;7924.507813;13626.021484;4457.242676;3921.797119;3741.287354;1083.946533;973.367065;892.532227;587.090088;515.706238;486.411194;12120.326172
02;05;2018;07:00:00.000;7823.871094;7849.360840;7913.687988;13616.849609;4410.909668;3952.215088;3810.211426;1096.350220;979.151978;937.469971;582.040222;519.701904;496.854065;12173.335938
02;05;2018;07:10:00.000;7832.769043;7855.520508;7917.787598;13627.936523;4386.908203;3957.487549;3793.953369;1116.971802;1004.435669;946.498779;579.042236;520.705261;494.860962;12138.349609
02;05;2018;07:20:00.000;7846.936035;7870.490234;7939.408203;13657.250000;4328.003906;3943.057129;3689.023193;1120.808228;1011.267395;916.489197;570.882568;518.155090;479.789185;11960.083984
02;05;2018;07:30:00.000;7839.322266;7861.821289;7932.544434;13643.863281;4332.794434;3910.483154;3674.215820;1114.085327;989.794678;917.218994;571.801025;514.042603;478.446686;11917.494141
02;05;2018;07:40:00.000;7846.662598;7863.790039;7936.750488;13651.672852;4270.338379;3847.741455;3627.474609;1082.514526;1004.184875;899.885742;562.595703;506.679443;471.943481;11745.554688
02;05;2018;07:50:00.000;7838.328613;7863.395508;7938.778320;13647.761719;4293.187012;3762.184814;3562.070068;1108.166748;974.309082;860.916260;566.839844;495.243256;462.711884;11617.441406
02;05;2018;08:00:00.000;7837.374512;7862.189941;7934.428711;13643.990234;4250.427246;3765.096924;3568.898682;1111.999878;981.183472;893.931091;561.787231;495.940430;464.849457;11584.422852
02;05;2018;08:10:00.000;7841.873535;7851.761719;7933.604980;13640.112305;4171.632324;3791.063965;3526.761963;1056.675171;990.585144;869.185852;549.980591;500.100983;458.993896;11489.458008
02;05;2018;08:20:00.000;7837.162598;7844.533691;7924.329590;13627.852539;4178.245605;3796.850098;3527.668945;1031.916382;976.217346;859.910889;550.384827;500.833862;459.389862;11502.764648
02;05;2018;08:30:00.000;7834.070313;7847.038086;7924.083008;13627.372070;4177.416016;3795.343262;3567.958008;1057.480591;965.373535;853.764893;551.270325;500.164825;464.159973;11540.717773
02;05;2018;08:40:00.000;7828.958496;7843.442871;7922.413086;13621.386719;4220.620117;3815.688721;3614.128906;1062.410034;973.365723;873.946960;557.135620;503.141846;470.496277;11650.437500
02;05;2018;08:50:00.000;7813.146484;7835.629395;7916.745117;13604.426758;4341.643066;3848.454346;3626.181885;1076.766968;953.443970;870.907654;573.706421;507.106262;472.216736;11816.279297
02;05;2018;09:00:00.000;7804.036133;7823.153320;7896.563965;13580.342773;4285.303223;3896.305908;3635.176025;1059.630981;965.451111;902.455505;566.857056;514.208313;475.470917;11816.785156
02;05;2018;09:10:00.000;7798.409180;7819.391113;7896.840332;13575.077148;4337.829102;3912.881592;3631.518066;1080.248901;987.532654;891.586609;574.409851;517.169373;474.676636;11882.228516
02;05;2018;09:20:00.000;7798.069824;7824.385742;7894.439941;13576.358398;4399.234375;3916.711426;3738.159424;1081.502441;965.085449;915.305176;582.106567;516.646667;488.636841;12054.104492
02;05;2018;09:30:00.000;7797.937012;7818.547363;7893.263672;13572.238281;4408.015137;3938.701904;3687.782959;1081.358643;990.224976;901.069641;583.189697;520.512573;482.084412;12034.500000
02;05;2018;09:40:00.000;7797.714844;7813.367188;7900.428223;13573.253906;4407.864746;3904.901123;3653.552490;1097.553467;994.623169;911.505432;583.658508;516.762878;477.718048;11966.318359
02;05;2018;09:50:00.000;7797.332031;7818.386230;7897.350098;13574.177734;4369.223145;3913.723145;3630.054688;1085.369507;995.382507;898.049744;578.515137;517.572449;474.636169;11913.001953
02;05;2018;10:00:00.000;7806.785156;7829.633789;7904.214844;13590.111328;4318.827148;3886.625732;3647.649170;1097.823242;980.653076;887.851685;571.972412;513.016418;476.071564;11853.101563
02;05;2018;10:10:00.000;7810.898438;7831.267090;7902.431641;13592.381836;4319.029785;3870.030273;3637.156250;1073.024414;981.440369;896.233337;570.969177;510.865295;475.138550;11826.216797
02;05;2018;10:20:00.000;7806.702637;7827.679199;7906.360352;13590.125000;4337.790039;3868.470459;3612.665039;1084.050171;990.486206;905.535583;573.955872;511.202728;472.212280;11818.925781
02;05;2018;10:30:00.000;7806.991211;7830.583984;7906.832031;13592.239258;4299.244629;3837.226318;3601.133057;1064.006592;981.304443;876.995972;568.559570;506.908936;469.944611;11737.604492
02;05;2018;10:40:00.000;7828.205078;7843.394043;7917.233887;13617.911133;4273.407715;3877.491211;3609.622070;1080.227661;984.234131;910.222229;564.300110;511.116547;471.327972;11760.521484
02;05;2018;10:50:00.000;7812.072266;7828.303223;7905.034180;13592.855469;4308.236816;3891.187012;3634.427002;1092.853638;999.582520;886.447815;570.144226;514.265930;474.384247;11833.851563
02;05;2018;11:00:00.000;7820.920898;7835.621094;7910.976563;13605.619141;4319.582520;3903.094727;3636.112061;1091.826904;993.681274;906.143188;570.847717;515.063843;474.810699;11858.789063
02;05;2018;11:10:00.000;7810.105469;7829.152832;7908.036133;13593.924805;4340.069336;3905.479248;3622.703857;1090.742920;996.812439;880.719971;574.184631;515.909119;472.609772;11868.252930
02;05;2018;11:20:00.000;7814.201172;7839.606934;7909.035645;13602.883789;4328.369629;3872.732910;3622.766357;1085.196655;984.070984;898.463318;572.256714;510.819000;473.094910;11823.869141
02;05;2018;11:30:00.000;7818.297363;7839.033691;7914.929199;13608.335938;4329.467773;3905.768555;3626.566162;1088.988159;991.842896;890.236389;572.219849;515.124084;472.935608;11861.801758
02;05;2018;11:40:00.000;7819.832031;7844.957520;7920.145508;13615.609375;4341.051758;3880.377686;3611.249023;1090.764038;978.615295;893.414368;573.644836;511.249634;470.892242;11832.677734
02;05;2018;11:50:00.000;7829.220703;7853.554199;7928.807129;13631.016602;4285.136230;3823.164795;3577.628174;1089.818359;981.056824;878.329956;565.972290;503.691376;465.794250;11685.928711
02;05;2018;12:00:00.000;7834.956543;7862.413086;7937.557617;13644.489258;4258.801270;3804.638428;3531.263428;1094.887817;966.144653;863.969971;562.482361;500.354645;459.196381;11594.703125
02;05;2018;12:10:00.000;7844.614258;7847.684082;7935.019043;13640.065430;4231.365234;3759.566162;3539.262451;1092.341919;954.667908;855.855530;558.349670;495.387085;460.088928;11530.193359
02;05;2018;12:20:00.000;7840.809082;7870.493652;7945.649414;13657.180664;4229.998535;3706.730225;3478.157471;1087.480835;946.628479;839.185059;558.316223;487.190277;451.505707;11414.886719
02;05;2018;12:30:00.000;7840.504395;7868.953125;7944.675781;13655.527344;4179.263672;3680.551514;3464.036377;1059.084106;929.582947;822.770081;551.211853;483.548706;449.398224;11323.851563
02;05;2018;12:40:00.000;7844.365234;7873.950684;7948.183105;13662.654297;4117.216309;3641.072998;3448.312500;1075.268555;933.482117;820.139709;543.836304;478.525879;447.213531;11206.601563
02;05;2018;12:50:00.000;7852.749023;7884.926758;7958.843750;13679.927734;4130.760742;3635.274902;3449.628906;1059.576050;903.552429;798.545715;544.474365;476.290283;446.210419;11215.665039
02;05;2018;13:00:00.000;7854.144531;7884.996582;7960.223633;13681.500977;4071.544922;3603.942383;3400.609863;1021.464966;874.941711;772.608948;536.019775;471.625153;439.488434;11076.096680
02;05;2018;13:10:00.000;7857.171875;7883.986328;7966.379883;13686.108398;4080.600098;3582.255859;3412.313477;1025.808228;877.491516;753.430908;537.189697;469.218384;440.196442;11075.168945
02;05;2018;13:20:00.000;7840.011230;7865.818848;7951.223145;13656.821289;4112.491211;3637.570557;3410.415039;994.635559;871.446777;750.801941;541.534668;477.075775;440.892426;11160.477539
02;05;2018;13:30:00.000;7786.584961;7817.248047;7904.197266;13570.692383;4255.825195;3826.853516;3606.026367;1045.643921;878.573242;786.350647;564.897644;503.988586;468.860870;11688.705078
02;05;2018;13:40:00.000;7780.464844;7806.760742;7897.056152;13556.821289;4331.866699;3923.265137;3677.024658;1004.223022;858.001404;776.815308;573.853027;516.286438;478.036285;11932.157227
02;05;2018;13:50:00.000;7777.104980;7797.113770;7896.612793;13548.930664;4380.850586;3949.643799;3669.584961;987.340027;849.251709;747.361633;579.872192;520.099243;476.557068;12000.079102
02;05;2018;14:00:00.000;7781.177734;7807.174316;7903.913574;13561.272461;4337.299316;3912.002197;3660.546631;991.156128;832.799438;736.290649;574.264526;514.382141;474.804138;11909.848633
02;05;2018;14:10:00.000;7781.052246;7804.312012;7898.239258;13556.201172;4246.930664;3887.672363;3647.490479;956.413147;801.015076;713.829285;562.090027;510.845490;473.136963;11782.092773
02;05;2018;14:20:00.000;7776.684082;7802.219238;7896.843750;13551.623047;4285.132324;3834.109619;3623.313477;949.104187;782.599670;690.464905;566.970703;503.859955;469.666565;11742.555664
02;05;2018;14:30:00.000;7784.588867;7812.670410;7909.209961;13569.329102;4252.588379;3800.629639;3612.802002;946.707703;777.836121;677.133606;562.354370;498.969269;467.355682;11666.019531
02;05;2018;14:40:00.000;7788.412109;7815.636719;7912.891602;13575.357422;4198.445801;3733.243408;3569.928711;920.800232;742.230652;657.527344;554.605652;489.468384;461.417114;11501.618164
02;05;2018;14:50:00.000;7793.450684;7820.658691;7918.762695;13584.553711;4170.061035;3719.896240;3545.614990;924.014221;738.386047;651.901672;550.831604;487.421936;457.983765;11435.572266
02;05;2018;15:00:00.000;7793.376465;7819.320801;7916.528809;13582.477539;4116.191406;3670.481201;3531.793213;891.576721;740.379822;643.532104;543.177063;481.351715;456.147644;11318.464844
02;05;2018;15:10:00.000;7802.945313;7825.523926;7925.088867;13596.514648;4036.594727;3639.015137;3453.424072;876.134766;732.100952;625.676331;532.240723;476.880035;445.638336;11129.034180
02;05;2018;15:20:00.000;7811.931152;7833.699707;7937.938965;13613.883789;4024.653564;3624.155518;3420.315674;891.090454;734.938477;617.703674;530.439270;474.580200;440.602112;11069.124023
02;05;2018;15:30:00.000;7803.931152;7824.462891;7927.660645;13597.983398;4004.795410;3654.384277;3423.591553;882.105835;728.236877;616.797546;528.278259;478.777374;441.579712;11082.770508
02;05;2018;15:40:00.000;7815.030273;7832.386230;7932.484863;13611.761719;3936.246094;3628.499756;3392.375977;839.390015;734.359619;613.807068;517.833435;475.258240;437.412079;10957.121094
